Country Name,Country Code,Series Name,Series Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025
Trinidad and Tobago,TTO,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.292,75.357,75.15,75.254,76.576,77.706,77.253,77.666,78.047,78.248,78.253,77.77,77.29,77.625,77.968,78.31,78.084,78.529,77.509,77.337,75.869,74.905,74.778,74.807,74.839,74.584,72.589,71.932,71.285,70.628,68.292,66.708,66.977,68.833,68.516,68.103
Tunisia,TUN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.045,75.058,74.71,74.722,74.638,74.5,74.38,74.268,73.61,72.924,72.214,71.493,70.763,70.024,69.329,68.709,68.766,69.012,69.225,69.992,70.574,71.087,71.577,70.815,70.248,69.7,69.601,69.345,70.729,72.024,65.611,64.632,66.206,65.717,65.271,64.863
Turkiye,TUR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.187,79.917,79.332,77.621,78.145,77.472,77.064,76.479,76.534,75.618,73.553,72.738,71.483,70.329,69.716,70.009,69.39,69.297,69.71,70.115,70.342,71.258,70.735,71.225,71.051,71.384,71.827,72.346,72.533,71.834,68.054,70.165,71.322,71.106,71.873,71.887
Turkmenistan,TKM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,52.015,52.754,54.814,54.896,57.529,58.774,58.124,60.03,59.297,57.473,57.04,56.752,56.977,56.816,56.441,55.165,54.167,53.212,51.986,51.6,50.964,49.947,49.277,48.72,48.201,47.944,47.715,47.48,47.269,47.061,45.817,45.89,46.333,46.055,46.28,46.104
Turks and Caicos Islands,TCA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Tuvalu,TUV,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uganda,UGA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.986,76.055,76.15,76.22,76.378,76.705,77.028,77.276,77.459,77.479,77.552,77.576,77.489,77.379,77.3,77.215,77.05,76.874,76.647,76.404,76.149,82.506,74.565,87.274,78.849,77.539,76.072,74.42,78.044,80.787,82.221,84.131,84.899,84.746,84.573,84.642
Ukraine,UKR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,66.766,66.325,65.881,65.439,64.998,64.556,64.114,63.669,63.22,62.772,62.325,61.879,61.43,60.98,60.529,60.081,59.631,60.45,60.817,61.182,61.545,61.907,62.266,62.624,62.983,63.341,63.696,64.05,64.402,64.754,63.384,62.831,..,..,..,..
United Arab Emirates,ARE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,89.796,89.96,90.272,90.831,91.354,91.915,91.731,90.887,90.251,89.842,89.624,89.67,89.937,90.371,90.939,91.57,91.967,91.984,91.604,91.027,91.191,91.597,91.824,91.959,92.047,92.121,92.393,92.135,92.545,91.67,88.88,90.216,89.288,91.409,91.578,91.55
United Kingdom,GBR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.812,73.157,72.225,71.048,70.619,70.242,69.928,69.823,69.564,69.642,69.706,69.05,68.964,69.228,68.863,69.01,69.339,69.249,69.411,68.836,68.502,68.289,68.441,68.123,68.084,68.103,68.043,67.835,67.99,67.457,67.093,66.127,66.317,66.46,65.819,65.596
United States,USA,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.145,74.641,74.693,74.32,74.006,74.008,74.042,74.087,73.927,73.827,73.85,73.42,73.024,72.403,72.237,72.226,72.348,72.053,71.814,70.806,70.065,69.573,69.532,69.181,68.754,68.638,68.794,68.715,68.715,68.821,67.396,67.359,67.55,67.553,67.353,67.058
Upper middle income,UMC,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,82.53064023,82.31228998,82.01032358,81.64154572,81.43330062,81.05106687,80.60172874,80.3228032,79.94119319,79.53987701,79.08289838,78.90744527,78.59984319,78.34531274,78.24891873,77.96532755,77.73119303,77.55200278,77.34663356,77.1758162,76.91763535,76.8379899,76.58837765,76.14904558,75.88583781,75.64556446,75.28942199,74.92140584,74.58629227,74.25589857,71.97558613,72.98832057,72.94346255,72.96627882,72.42586264,72.12749587
Uruguay,URY,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.028,72.767,71.859,70.87,72.344,73.248,74.725,74.279,73.834,72.206,72.386,72.857,71.332,69.855,70.886,70.101,73.355,75.189,74.522,75.274,74.587,76.094,74.808,75.277,75.71,74.39,73.661,72.918,72.117,71.673,68.6,70.359,71.383,73.371,73.458,73.399
Uzbekistan,UZB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,74.554,75.306,75.605,75.878,76.049,76.006,75.634,75.398,75.225,75.077,74.569,74.263,73.703,73.276,72.927,72.56,72.002,71.648,71.495,72.016,71.878,72.302,72.573,72.638,72.922,73.202,73.402,73.364,73.452,73.457,72.039,72.579,74.38,74.358,74.241,73.933
Vanuatu,VUT,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.534,79.531,79.529,79.534,79.52,79.536,79.546,79.545,79.558,79.573,79.57,79.603,79.623,79.633,79.642,79.649,79.644,77.594,75.397,73.051,70.552,69.78,68.997,68.203,67.397,66.582,65.756,64.921,64.078,63.226,62.634,61.956,63.243,63.221,63.193,62.946
"Venezuela, RB",VEN,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.774,80.255,80.316,80.395,80.408,80.674,80.189,80.692,80.234,79.989,80.46,80.068,79.241,79.026,80.274,79.499,80.117,79.531,79.29,78.518,78.567,78.076,77.208,76.672,76.128,75.579,75.026,74.189,72.125,68.58,60.016,60.412,67.23,67.349,67.524,67.523
Viet Nam,VNM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81.901,81.833,81.659,81.51,81.338,81.142,80.956,80.062,79.122,78.106,77.088,78.609,78.296,78.157,78.21,78.453,78.814,79.286,80.008,80.566,81.233,81.466,81.067,81.962,81.945,82.417,81.789,82.197,82.408,82.088,80.025,78.712,79.432,78.201,77.684,77.328
Virgin Islands (U.S.),VIR,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,72.288,76.648,77.733,77.601,77.341,72.166,67.406,66.391,65.522,63.748,64.477,66.845,65.541,63.804,65.402,66.034,65.943,66.109,65.508,65.593,63.323,64.213,63.74,60.361,59.609,61.998,61.357,62.012,57.429,54.2,54.467,55.509,56.322,56.331,56.339,56.181
West Bank and Gaza,PSE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.404,69.317,69.009,68.921,68.843,68.658,68.796,68.258,67.629,67.315,67.967,63.147,61.787,65.162,63.833,64.854,64.178,65.29,64.562,65.034,66.578,67.747,67.876,68.521,68.467,70.799,71.022,71.297,70.197,71.143,66.394,70.215,72.095,..,..,..
World,WLD,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80.00755259,79.84787297,79.65245233,79.36821293,79.17082729,78.97253509,78.7623801,78.62640327,78.39784788,78.30892779,78.06875985,77.79975639,77.54552199,77.3242642,77.21069859,77.02541508,76.83084108,76.62624598,76.42028645,76.09680029,75.86205907,75.71693608,75.49549426,75.28721862,75.01857944,74.79869054,74.56225465,74.2761319,74.07548909,73.82414935,72.35902476,72.93036849,73.19743826,73.40663035,73.22340845,73.05638644
"Yemen, Rep.",YEM,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,73.317,73.036,72.627,72.535,72.232,71.971,71.698,71.384,71.033,70.694,70.444,70.201,69.967,69.749,69.564,69.433,69.338,69.261,69.204,69.168,69.153,68.703,68.279,67.861,67.448,58.503,59.031,59.494,59.865,60.191,59.781,59.474,60.983,61.182,61.369,61.229
Zambia,ZMB,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,69.298,69.237,69.191,69.165,69.171,69.202,69.235,69.219,69.174,69.108,68.987,68.774,68.551,68.353,68.171,67.994,67.808,67.622,67.429,67.236,67.053,66.896,66.735,66.539,66.296,66.024,65.72,65.388,65.043,67.179,67.566,66.285,65.294,67.759,67.629,67.628
Zimbabwe,ZWE,"Labor force participation rate, male (% of male population ages 15+) (modeled ILO estimate)",SL.TLF.CACT.MA.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,75.651,75.202,75.395,75.716,75.423,74.869,74.054,73.175,72.346,71.664,71.209,70.904,70.798,70.897,71.082,71.296,71.421,71.523,71.741,72.044,72.39,72.71,73.009,73.218,73.248,73.142,72.924,72.624,72.277,71.913,70.954,71.715,71.707,74.446,74.358,74.264
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Data from database: World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated: 07/13/2026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
